2.0493662357330322,26.932900700255892,1.112829,7.046689558629064,1.478264
4.322436571121216,27.077378661544262,1.112391,6.966581385622742,1.48102
6.574007511138916,27.176913673615527,1.112078,7.009366996096872,1.479329
8.831403017044067,27.018782010154137,1.112579,7.114479058673677,1.475507
11.117906332015991,27.018782010154137,1.112579,6.98262742067942,1.480519
13.391180515289307,27.16577461206513,1.112141,6.983867843849605,1.480456
15.657750368118286,27.10270582911481,1.112329,7.09182129665297,1.476635
17.927409410476685,26.97814078316928,1.112704,7.080961989148521,1.476948
20.19070553779602,27.06264455694895,1.112454,6.97172557980071,1.480895
22.46867275238037,27.176913673615527,1.112078,7.002971425634499,1.479767
24.74932074546814,27.040246337207243,1.112516,7.10231461101336,1.476259
27.03989577293396,26.932900700255892,1.112829,7.0565753654039405,1.477888
29.343134880065918,27.10270582911481,1.112329,6.97172557980071,1.480895
31.614123344421387,27.176913673615527,1.112078,7.005475255687342,1.479454
33.89640474319458,27.06264455694895,1.112454,7.111353161448104,1.475883
36.1819589138031,26.997735318089067,1.112642,7.029917939066572,1.478827
38.45882844924927,27.16577461206513,1.112141,6.9743182536664134,1.480832
40.73954510688782,27.176913673615527,1.112078,7.0273700924359,1.47889
42.98745775222778,26.997735318089067,1.112642,7.113955304617263,1.47557
45.25340795516968,27.018782010154137,1.112579,6.980166263595714,1.480644
47.52078652381897,27.208247932520774,1.112015,7.002467459841116,1.47983
49.79988670349121,27.10270582911481,1.112329,7.100472315768806,1.476322
52.07665014266968,26.952776994376293,1.112767,7.0590238185276,1.477575
54.34856081008911,27.12282382665771,1.112266,6.969174059488436,1.480957
56.60995697975159,27.208247932520774,1.112015,7.004979289350996,1.479516
58.89106559753418,27.040246337207243,1.112516,7.11666343169736,1.475445
61.16952300071716,26.952776994376293,1.112767,7.0361009447486955,1.47864
63.455912828445435,27.16577461206513,1.112141,6.9814066867659035,1.480581
65.71153926849365,27.16577461206513,1.112141,7.0565753654039405,1.477888
67.9920744895935,26.97814078316928,1.112704,7.114479058673677,1.475507
70.27565574645996,27.018782010154137,1.112579,6.983867843849605,1.480456
72.54509854316711,27.176913673615527,1.112078,6.986329000933307,1.480331
74.81543231010437,27.158364860378953,1.112203,7.098758695368864,1.476384
77.08258509635925,26.952776994376293,1.112767,7.067803233085588,1.477261
79.37243890762329,27.077378661544262,1.112391,6.97172557980071,1.480895
81.64788055419922,27.208247932520774,1.112015,7.004979289350996,1.479516
83.91990518569946,27.10270582911481,1.112329,7.110829407391693,1.475946
86.18003869056702,26.97814078316928,1.112704,7.046689558629064,1.478264
88.43456244468689,27.16577461206513,1.112141,6.980166263595714,1.480644
90.72926735877991,27.16577461206513,1.112141,7.052186011829129,1.478076
93.01008367538452,26.997735318089067,1.112642,7.114479058673677,1.475507
95.2888593673706,26.97814078316928,1.112704,6.98262742067942,1.480519
97.57459259033203,27.16577461206513,1.112141,6.983867843849605,1.480456
99.86604809761047,27.12282382665771,1.112266,7.05951663816591,1.477512
102.13565635681152,26.952776994376293,1.112767,7.111868601948065,1.475821
104.41212558746338,27.040246337207243,1.112516,6.9743182536664134,1.480832
106.69877433776855,27.176913673615527,1.112078,6.987569424103497,1.480268
108.97698879241943,27.12282382665771,1.112266,7.078293866495455,1.477011
111.25470495223999,26.952776994376293,1.112767,7.097017435930209,1.476447
113.53287076950073,27.077378661544262,1.112391,6.969174059488436,1.480957
115.81775975227356,27.176913673615527,1.112078,7.009366996096872,1.479329
118.09728646278381,27.077378661544262,1.112391,7.111868601948065,1.475821
120.37760305404663,26.952776994376293,1.112767,7.019766994553919,1.479078
122.66475248336792,27.12282382665771,1.112266,6.976910927532107,1.480769
124.94552183151245,27.176913673615527,1.112078,7.032425343687218,1.478765
127.21865510940552,27.040246337207243,1.112516,7.114479058673677,1.475507
129.50069618225098,26.952776994376293,1.112767,7.000006153903965,1.479955
131.76731944084167,27.12282382665771,1.112266,6.980166263595714,1.480644
134.0481264591217,27.16577461206513,1.112141,7.048531455180146,1.478201
136.32768177986145,26.97814078316928,1.112704,7.119261007232947,1.475382
138.60810780525208,26.97814078316928,1.112704,6.986329000933307,1.480331
140.88125681877136,27.176913673615527,1.112078,6.997361105555517,1.480018
143.14554476737976,27.10270582911481,1.112329,7.09182129665297,1.476635
145.42740488052368,26.932900700255892,1.112829,7.086255883301413,1.476823
147.70859622955322,27.06264455694895,1.112454,6.9743182536664134,1.480832
149.99948740005493,27.16577461206513,1.112141,7.002971425634499,1.479767
152.273202419281,27.040246337207243,1.112516,7.104186039281702,1.476196
154.54467797279358,26.932900700255892,1.112829,7.0565753654039405,1.477888
156.81216883659363,27.12282382665771,1.112266,6.97172557980071,1.480895
159.08869910240173,27.16577461206513,1.112141,7.043168254375755,1.478389
161.37126326560974,27.018782010154137,1.112579,7.114479058673677,1.475507
163.65834021568298,26.932900700255892,1.112829,6.986329000933307,1.480331
165.95317840576172,27.12282382665771,1.112266,6.98262742067942,1.480519
168.23752641677856,27.176913673615527,1.112078,7.029917939066572,1.478827
170.50163793563843,26.97814078316928,1.112704,7.113955304617263,1.47557
172.7660140991211,26.997735318089067,1.112642,6.9814066867659035,1.480581
175.04250407218933,27.16577461206513,1.112141,6.987569424103497,1.480268
177.33128476142883,27.077378661544262,1.112391,7.073010008429372,1.477136
179.60903239250183,26.952776994376293,1.112767,7.109740913665521,1.476009
181.87811970710754,27.040246337207243,1.112516,6.976910927532107,1.480769
184.1663327217102,27.176913673615527,1.112078,7.006795889559745,1.479391
186.44364953041077,27.040246337207243,1.112516,7.090080037214316,1.476698
