Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
H1,MountingHole,MountingHole_7.14mm,40.4,-76.9,0.0,top
H2,MountingHole,MountingHole_7.14mm,167.4,-76.9,0.0,top
H3,MountingHole,MountingHole_7.14mm,167.4,-203.9,0.0,top
H4,MountingHole,MountingHole_7.14mm,40.4,-203.9,0.0,top
